m,x,y,z,vx,vy,vz
9.999999999999999547e-08,-1.112636621835952155e+01,-3.333134303508062946e+00,3.615901172665138968e-02,5.100734565534692511e-01,-1.709301553418278274e+00,-6.993521124618427495e-03
9.999999999999999547e-08,2.425353833729801512e+00,-5.754544311019215819e+00,-2.957979322799004010e-02,2.303782608780166274e+00,9.306419739287170589e-01,-1.345186014942838237e-01
9.999999999999999547e-08,2.138690311465052218e+01,-1.088524884637037182e+01,-8.219517576154425909e-01,5.403321783919451393e-01,1.142310863127385057e+00,-1.549867205011653398e-02
9.999999999999999547e-08,-9.030811261691772174e+00,1.586474012667514266e+01,-4.970956896314089879e-01,-1.324844360640168084e+00,-7.315820212941014367e-01,5.087296589752925147e-02
9.999999999999999547e-08,1.607081073373421987e+01,-4.402001270034843827e+01,2.973729100863378161e-01,8.744790539931521778e-01,2.804033516613448351e-01,5.518949723512428518e-02
9.999999999999999547e-08,-1.577072090695005535e+01,-3.984597538458339194e+00,2.380879646501685709e-01,3.762572760710139463e-01,-1.511332201575524170e+00,-4.314649497110320531e-02
9.999999999999999547e-08,-2.580334582914055730e+01,3.131851523216067790e+01,-5.754039969942553734e-01,-7.485400963595834067e-01,-6.436631187734099813e-01,5.421320538098181596e-02
9.999999999999999547e-08,-2.664138631910914867e+01,2.992073695181093385e+01,2.609069859813708980e+00,-7.329477636360876014e-01,-6.133025172688089111e-01,-7.540068296654324834e-03
9.999999999999999547e-08,-1.976723821753301280e+01,-2.596052121263127788e+01,2.920451917721751389e-01,8.810184565256221623e-01,-6.804790803086274709e-01,-2.442037325434094153e-04
9.999999999999999547e-08,-3.101802623872961817e+01,-2.969800627590318953e+01,3.650459854391521208e-01,7.177483234795892786e-01,-6.819184934677778864e-01,3.320128656120637650e-02
9.999999999999999547e-08,-1.367774571265457340e+01,1.613552800057063052e+01,1.833795581211017101e-01,-1.051601886687090648e+00,-8.352278284162709676e-01,-2.847762070718056187e-03
9.999999999999999547e-08,1.775216896102433850e+01,-5.932287394900422228e+00,-8.767066936934521729e-03,4.996358172130270781e-01,1.396372374839821351e+00,7.420520750170428058e-04
9.999999999999999547e-08,-8.193101395135192533e+00,-2.819596806883356344e+00,-3.989925603918768882e-02,5.920993353480243915e-01,-1.976964156848720622e+00,4.246281632229791277e-03
9.999999999999999547e-08,1.327253666502036467e+01,-1.426149705981297533e+00,-3.613709294704544606e-01,1.642725025470112010e-01,1.740816739717342854e+00,-9.161589534480232833e-02
9.999999999999999547e-08,-3.780895045136922050e+01,-2.179970706606420805e+01,3.655550223283458577e-01,4.955197470170710772e-01,-8.165117885662225294e-01,7.344048216328622489e-04
9.999999999999999547e-08,-2.253607603010643956e+01,-8.046219447793163226e+00,-1.534319310760811961e+00,4.314467179552125553e-01,-1.200396417638457613e+00,7.531067925704526544e-02
9.999999999999999547e-08,8.223913299899633600e+00,-1.481169210596870656e+01,-1.288700014618417766e+00,1.286001070927100143e+00,8.307066194357726197e-01,4.765927748529571323e-03
9.999999999999999547e-08,1.004431375543106597e+01,-5.375632257377026768e+00,3.814845328127008939e-03,8.496900657198235285e-01,1.607149763753201732e+00,1.477981365755332011e-03
9.999999999999999547e-08,4.829477929376689183e+00,2.300105804952123023e+01,4.835907687235494468e-01,-1.303460350259705303e+00,1.754269428597869385e-01,-7.224896824294459174e-02
9.999999999999999547e-08,-2.258355196407129739e+01,-2.664491143756265501e+01,3.580189668789184043e-02,8.473245443270465138e-01,-6.649925237915087495e-01,-3.252162696647217029e-05
9.999999999999999547e-08,-5.138300638624414773e+00,1.377167595844993819e+01,-1.365279694501389252e-01,-1.539576207128596108e+00,-5.117501809834773541e-01,8.763287211367480622e-03
9.999999999999999547e-08,2.641770299920333542e+01,2.839720659776512335e+01,-3.823614443351478265e+00,-7.203287846405670436e-01,6.826741290372159154e-01,-1.138014653926294056e-02
9.999999999999999547e-08,-2.925940366394274861e+01,1.139254486946085621e+01,-1.191118894363691672e+00,-4.268095241089777669e-01,-1.038328711502463086e+00,-2.947049139846871432e-02
9.999999999999999547e-08,-2.207301950280060865e+01,3.391055106980066114e+01,1.016235440197915396e-01,-7.725121265260628256e-01,-5.941994993307723183e-01,-1.210968388467087041e-03
9.999999999999999547e-08,-9.100130437790289406e+00,-8.623059673606576325e+00,-3.344928455947474566e-01,1.208373244327504148e+00,-1.299325616750205858e+00,1.431930111766955283e-01
9.999999999999999547e-08,-3.031174431687558979e+01,-1.593293122949900997e+01,3.113040912488200362e+00,4.591843759806022995e-01,-9.142657360628201335e-01,-1.269569503523376199e-02
9.999999999999999547e-08,3.673769481081989308e-01,-7.741672253964257067e+00,-5.863164857786472284e-02,2.254430947380837935e+00,1.073197064199289674e-01,1.227134208300741242e-01
9.999999999999999547e-08,1.909481396559971955e+01,-1.833673650637155150e+00,7.252284237708095729e-03,1.495094296436715875e-01,1.386394766700359993e+00,9.859877341758167824e-02
9.999999999999999547e-08,-6.586227133502145392e+00,-3.543174783293886776e+01,1.007858915731711713e+00,1.028157984288629256e+00,-1.958606376873432697e-01,-7.627377366248844215e-02
9.999999999999999547e-08,2.627726703113683726e+01,1.257171041920060084e+01,-1.517589213154987293e+00,-5.144726423442452790e-01,1.091048663882296266e+00,-6.306398082126048188e-02
9.999999999999999547e-08,-6.740382276900138692e+00,6.371019504762148067e+00,-3.995889621270328762e-01,-1.422530844363098401e+00,-1.521244959591886659e+00,5.120806958541700149e-02
9.999999999999999547e-08,4.249783460402957758e+01,9.026583819505971107e+00,4.033448332232790756e-01,-2.464886030243937654e-01,9.116989861193416367e-01,-7.869756740886343915e-02
9.999999999999999547e-08,9.187298997148420909e-01,2.648787879394992828e+00,3.705112189616229651e-02,-3.611753119498555709e+00,8.936903279189821747e-01,1.848450332274402530e-01
9.999999999999999547e-08,-1.101336960935258702e+01,-2.903175285425516350e+01,5.100074528763928194e-01,1.011274817154270922e+00,-4.416603780143690261e-01,2.304181580104437341e-02
9.999999999999999547e-08,-2.313088203651909680e+01,4.440695131888371350e+01,-1.223349559893040922e-02,-7.806124162556324908e-01,-4.067249716796082493e-01,-2.878278987165424773e-04
9.999999999999999547e-08,-1.948062692420435482e+01,-2.088826659670068864e+01,-9.442439759537449850e-01,8.512259415054617140e-01,-7.454189778427060542e-01,-1.458708753550705048e-02
9.999999999999999547e-08,-7.953685499608078580e+00,-3.898442274149822850e+01,-1.530139768798246050e-02,9.871917853620988392e-01,-1.568765416022843695e-01,8.253784889213479012e-03
9.999999999999999547e-08,-2.974736894221396355e+01,-2.330410263781430569e+00,-1.020368813351191228e-01,8.985931985230272145e-02,-1.146207297262052727e+00,6.120070206734351884e-03
9.999999999999999547e-08,3.772211002216350550e+01,1.244595291979710971e+01,-1.700128810136897872e+00,-2.652948061317387252e-01,9.528844667599846163e-01,1.708625450736952350e-02
9.999999999999999547e-08,3.481629607211088739e+01,6.328343401890903941e+00,-1.412827092354885794e+00,-1.950085415095013375e-01,9.905787146690184786e-01,8.721435587270631729e-02
9.999999999999999547e-08,3.295183421387446288e+01,-1.224907748882225533e+01,3.457279163792202903e-01,3.268570971841120998e-01,9.990518793877369852e-01,-4.428310759046376506e-03
9.999999999999999547e-08,3.746521200428612808e+00,-9.962384147534583789e+00,2.652924913828351716e-01,1.882906601868739704e+00,6.550314986170966414e-01,2.382925068055606610e-02
9.999999999999999547e-08,2.009424154882841407e+01,-3.423193289261308792e+01,-1.012276742651097849e-01,8.331043720019888354e-01,4.748542662066361220e-01,7.970621033121515209e-02
9.999999999999999547e-08,1.130733407767745113e+01,4.728179966363250664e+00,-3.303177199506495132e-01,-6.210095595861355733e-01,1.659878790604830234e+00,-5.465144642861621826e-02
9.999999999999999547e-08,-4.344461800773410687e+01,1.949799356295687502e+01,3.611956529484605216e+00,-3.614151061900595652e-01,-8.473138891791881511e-01,-6.063037121819664019e-03
9.999999999999999547e-08,8.688879388263089254e+00,8.378092827886124638e+00,-3.938415999217114161e-01,-1.154245979965103697e+00,1.326291164543869305e+00,7.325461925493778614e-02
9.999999999999999547e-08,9.173437662940157056e-01,1.214835296725012981e+01,-7.346892205091538619e-01,-1.774489698763881851e+00,8.572796397754650632e-02,1.072484808714217752e-02
9.999999999999999547e-08,2.435173373944926567e+01,3.622024363298841365e+01,-5.848578498155045935e-01,-7.803454844597760287e-01,5.302068062170227636e-01,8.382562337774105213e-03
9.999999999999999547e-08,3.199644600892211921e-01,-1.205650953310320617e+01,-1.904906622880263856e-01,1.817709743524887678e+00,1.023649120736377094e-01,-5.648164328721477778e-02
9.999999999999999547e-08,-6.610687902814361472e+00,1.524887114235950314e+01,9.975836879210666641e-01,-1.445203606032629207e+00,-6.886563582458038457e-01,2.300672061143077193e-02
9.999999999999999547e-08,-2.304657909915244662e+00,3.480073559614558576e+01,-7.615839359694993871e-02,-1.075786408767879676e+00,-5.625817104044834871e-02,1.633678159928977133e-03
9.999999999999999547e-08,-6.663438692100347893e+00,-4.117322595105544991e+00,1.475288042249625897e-01,1.188497965725102024e+00,-1.935557309173981944e+00,-3.518556066782516469e-05
9.999999999999999547e-08,-7.166320020489233222e+00,3.702466963495230967e+00,7.977572654176778855e-02,-9.885124926432123926e-01,-1.973520239900206752e+00,-8.277988954137803501e-02
9.999999999999999547e-08,-1.005459426852344862e+01,-2.224940280989197916e+01,-1.464899343508374141e+00,1.156391013773732324e+00,-5.194964304360648599e-01,3.954751731901905154e-02
9.999999999999999547e-08,-4.990859943802398391e+00,-1.240759628869389708e+01,-2.418488452087480534e-02,1.539346045892482584e+00,-5.553348161874679390e-01,-8.325245419440986672e-02
9.999999999999999547e-08,-6.504188146543645743e+00,1.058342452457719851e+01,-4.521334347416083310e-01,-1.497984276181981267e+00,-8.767281888381633914e-01,-1.091570656826575947e-01
9.999999999999999547e-08,7.039200437242963682e-02,5.524818422551277530e-01,-4.053483645987947942e-02,-8.422055231558799093e+00,4.560812373492899030e-01,4.315013562685567766e-02
9.999999999999999547e-08,1.192796986242925961e+01,-1.465212899974691219e+01,-2.410174020585626603e-02,1.040405337515247997e+00,9.865645025432892012e-01,4.184690979469031513e-03
9.999999999999999547e-08,-1.575895481907432005e+00,-1.635284119026120919e+01,1.060245881098982990e+00,1.512960024629773415e+00,-1.673659243882177627e-01,9.777100310279225603e-02
9.999999999999999547e-08,8.559385573589384233e-01,-1.471837856135915334e+00,-1.024445073115368560e-01,4.244060543324422063e+00,2.083154794342695126e+00,-2.869982359060636035e-01
9.999999999999999547e-08,1.766238617813095324e+00,2.812407953945135830e+01,2.087690495204889141e-01,-1.236736956119209641e+00,5.156024870525067333e-02,3.208177894862523916e-02
9.999999999999999547e-08,-2.664441664181802949e+01,1.986859367314358948e+01,6.795539198884920085e-01,-6.687129878838374841e-01,-8.172579822611357736e-01,-4.541313412407840810e-02
9.999999999999999547e-08,-5.465245850745212852e-01,3.507135033755484965e+00,8.587548031129077497e-02,-3.360081801917919275e+00,-2.919058282806716864e-01,-5.871606699691832298e-02
9.999999999999999547e-08,9.052704162004200583e+00,-1.223226780154626070e+01,1.017193479433449399e+00,1.311808135823691712e+00,9.834196290872772028e-01,-1.017086427609469601e-01
9.999999999999999547e-08,2.614803338223056173e+01,-3.579237159974561422e+01,1.653335176992280831e+00,7.077692294592988764e-01,6.123558564964454165e-01,-1.098729263964845146e-02
9.999999999999999547e-08,-2.539481175774171717e+01,-1.479479688667377602e+01,2.673233342509987454e-01,5.842352944708263385e-01,-9.946523032564960065e-01,4.445113359587581081e-02
9.999999999999999547e-08,1.068459569811774834e+01,1.730978471241241579e+01,1.107418096863115320e+00,-1.237877715736652950e+00,6.494078892327218577e-01,-1.077694084988329165e-01
9.999999999999999547e-08,6.077446813306877971e+00,-2.228243253816992819e+01,1.264592685976458908e+00,1.276915580712901566e+00,2.983879771571048001e-01,-2.997529503234553500e-02
9.999999999999999547e-08,-6.880088563921090916e+00,8.637517584999311993e+00,1.515193695781530958e-01,-1.415143027298016998e+00,-1.177390058390553662e+00,1.939477531612308426e-03
9.999999999999999547e-08,-3.026070223538873449e+01,2.739106938695265470e+01,9.213786861924757599e-01,-7.184545901867518403e-01,-6.653489822558374955e-01,5.898285103806284041e-02
9.999999999999999547e-08,-2.306796106852657857e+01,-3.719944007482350656e+01,1.929300294053978737e+00,8.448241756858323459e-01,-4.703335695189944654e-01,6.202721014996796789e-02
9.999999999999999547e-08,-8.448293505850109852e+00,4.466942371791119371e+01,-6.657383232577173127e-01,-9.165792798179688283e-01,-1.710839959470956129e-01,2.836612241966333242e-02
9.999999999999999547e-08,-2.146300595231335873e+00,1.084281552821467898e+01,1.180307268745277721e-01,-1.891365586459735404e+00,-2.379677383902707444e-01,-9.680139612238106150e-02
9.999999999999999547e-08,-1.012971670440429151e+01,-1.158514174058949919e+01,-8.929916027085151864e-01,1.110836474395515028e+00,-1.165012775976544512e+00,-4.682635904644585206e-02
9.999999999999999547e-08,-8.544244939418666362e+00,7.850198069476775897e-01,4.379512131568679134e-01,-2.438869182626867693e-01,-2.065876712842535934e+00,7.137015525848496716e-03
9.999999999999999547e-08,-3.612776808017812424e+00,-1.395921492190483093e+01,-1.305801918474029044e+00,1.615733099883610135e+00,-5.304972868522316309e-01,6.311762333822441839e-02
9.999999999999999547e-08,1.562719279485475843e+00,-1.795275598698833619e+01,2.721261408199109333e-01,1.410265591301830934e+00,1.590245549388560886e-01,6.815306856664789248e-02
9.999999999999999547e-08,-1.181560407004942981e+01,-2.944564844844318685e+01,1.225393261541527723e+00,1.065413291838199550e+00,-3.218300998189830286e-01,5.337932686057880044e-02
9.999999999999999547e-08,-2.743094553190375873e+00,-8.811759829385900744e+00,-3.190831019345968245e-01,2.003612796534612883e+00,-6.219992993038390150e-01,-1.501962227232024050e-01
9.999999999999999547e-08,1.833683393987109866e+01,-4.030348861500505109e+01,3.336238013472967445e-01,8.630932263869053322e-01,4.240553967972222060e-01,-1.116807065565303403e-02
9.999999999999999547e-08,2.082452036920263705e+00,-4.496020824384269865e+00,-1.947252743933954380e-02,2.547500090904654346e+00,1.385930809285027099e+00,6.408045289833312098e-03
9.999999999999999547e-08,-3.983694930958731617e-01,-6.458810030012483716e-02,-2.744784816462417579e-02,1.337205690709124761e+00,-1.019132251548460033e+01,6.977952345442380855e-01
9.999999999999999547e-08,6.927534183481792063e+00,-4.151992650425330567e+01,2.831068210059458412e+00,9.609438240024708033e-01,1.563299612135609362e-01,2.878123488095999175e-02
9.999999999999999547e-08,3.544848947974689679e+01,4.912254900949468706e+00,-1.210987748624207661e-01,-1.513158086562054749e-01,1.030175037499506230e+00,4.084442300179863539e-02
9.999999999999999547e-08,3.186267691621146536e+00,1.777144474896342885e+01,-1.861204196417349729e-02,-1.437615430536310024e+00,3.061019040402352953e-01,2.057681826483652790e-03
9.999999999999999547e-08,-1.294405259152677523e+01,-2.937781500667523105e+01,5.035550118455099922e-01,9.730206286316056552e-01,-4.344485768734903108e-01,6.004461212345221267e-03
9.999999999999999547e-08,-9.178351453102848723e+00,7.941066821861029190e+00,-1.182819541293239282e-02,-1.081096729057107186e+00,-1.352999561944617790e+00,9.487938354473081707e-06
9.999999999999999547e-08,-4.030044374065593793e+00,7.828803871434956818e+00,6.856733370436135511e-02,-1.802554851498829880e+00,-1.034506733499342301e+00,-8.149017549612747047e-02
9.999999999999999547e-08,1.002982269302938079e+01,-2.138104265013666705e+01,1.001514055253898583e+00,1.163394399503832499e+00,5.596471072050369644e-01,-4.684129585948981767e-02
9.999999999999999547e-08,5.479310841800339560e+00,1.649228080004693453e+01,-1.274970368102616991e-01,-1.455129814456881165e+00,4.462312416479061183e-01,2.199508651024653996e-02
9.999999999999999547e-08,3.092065862188383107e+01,-1.071651399514768066e+01,-1.808945220848189983e+00,2.881462799869778380e-01,1.021675751617362904e+00,-3.089347392169713644e-02
9.999999999999999547e-08,9.599418069245407636e+00,-4.574498303386303810e+00,-9.835603806464877641e-01,8.786934768733896117e-01,1.740006489446026539e+00,4.385142235296107110e-02
9.999999999999999547e-08,3.197303269843681761e+01,7.715574141326289492e+00,-2.049192219642390178e+00,-2.435846195302965589e-01,1.067855667946573384e+00,8.392581762715974059e-02
9.999999999999999547e-08,4.991243358829499321e+00,3.887910057800461772e+01,-1.497812857761353200e+00,-9.833682239019685412e-01,1.088317080502805567e-01,7.411184145605652362e-02
9.999999999999999547e-08,-5.545025716380183489e+00,-6.484454440788687712e+00,-2.749265581042564799e-01,1.725791334832968316e+00,-1.255569730584494836e+00,7.043791727113341006e-02
9.999999999999999547e-08,-1.730658014025413083e+00,1.484582763657425142e+00,-2.035853386166721832e-02,-2.553033656389564587e+00,-3.288963057413541780e+00,2.266409304015635229e-01
9.999999999999999547e-08,2.883857865698008727e+00,-2.221608382491453071e+01,-5.988212771923211442e-01,1.303886469858882569e+00,1.704579201250993326e-01,5.617598507240881972e-02
9.999999999999999547e-08,1.657633681669545211e+01,3.605561177336744549e+01,6.139483541076664608e-01,-9.026776865507796233e-01,3.944705008447018102e-01,1.415201317024332396e-03
9.999999999999999547e-08,2.321180789724640814e+00,2.933104985533849174e+01,2.144617918629944775e+00,-1.206991261272208904e+00,7.476394325312661626e-02,5.287122348185156057e-02
9.999999999999999547e-08,2.114262671472068078e+01,-2.902441743509951166e+01,1.866533524438474645e+00,8.562975523596869643e-01,5.804541644314146209e-01,4.663545746724064023e-02
9.999999999999999547e-08,-1.904795669374923861e+01,-5.975339957262034929e+00,2.928982600669582936e-01,3.635429677757846534e-01,-1.364424545854251436e+00,-8.680518997832256667e-02
9.999999999999999547e-08,6.861005716989001080e+00,-9.406877151480134813e+00,-2.524648738720028374e-01,1.495894317815267049e+00,1.097530545884226827e+00,7.410521047550961207e-03
9.999999999999999547e-08,1.905294427115356015e+01,1.757410092722961892e+01,-3.314165388780796473e-01,-8.611561748444682696e-01,9.070905588283045828e-01,1.077635976331164577e-02
9.999999999999999547e-08,-1.334459098909464680e+00,9.337146571703394571e+00,7.258622527877249819e-01,-2.101753941719667562e+00,-3.000539041903453885e-01,8.852690033640071843e-02
9.999999999999999547e-08,3.835397435833795043e+01,-4.211266409340727712e+00,6.271378201763407878e-01,1.541755061790987535e-01,9.676285999107451241e-01,-6.666098892417234370e-03
9.999999999999999547e-08,5.524168708474817002e+00,8.277137505694536657e+00,2.690944560336657951e-02,-1.701655140116677067e+00,1.031707348631959453e+00,-1.386966478494884580e-02
9.999999999999999547e-08,-3.996146739308576556e+00,-1.337914590577775087e+01,3.450706449562747635e-01,1.602724440114449145e+00,-6.142551371622129164e-01,1.017249056275229407e-01
9.999999999999999547e-08,2.340021731023736251e+01,-6.915207774452721168e+00,1.187010770837365392e+00,3.786566949519081793e-01,1.236703178948262982e+00,-6.547096220525412680e-02
9.999999999999999547e-08,-9.335924769469755802e+00,-2.027861325023093286e+01,-1.568549377954896462e-01,1.247437632881398084e+00,-6.019740907136034158e-01,1.323057408766508541e-02
9.999999999999999547e-08,1.183277400250243083e+01,-2.775145843532572698e+01,1.611641503141033327e-01,1.050143948384900883e+00,4.494607951049168770e-01,2.282162197342314444e-02
9.999999999999999547e-08,-5.473894763316129009e+00,2.109435459238897081e+01,8.283621378028498405e-01,-1.314809365794954221e+00,-2.897584019662480803e-01,-9.134773374067642338e-02
9.999999999999999547e-08,4.319841375474014455e+01,-1.473360883552702916e+01,4.253375804917995495e+00,3.740739966772732017e-01,8.510761611428073747e-01,4.955112461857934941e-03
9.999999999999999547e-08,-1.609424493802665168e+01,3.468643071005708123e+01,-4.171045432972310119e-01,-9.650761035605561755e-01,-4.379937576985470926e-01,4.909666081538959642e-02
9.999999999999999547e-08,-3.133009262051955091e+01,3.107980559379658203e+01,-2.821128553489906654e+00,-6.127012391382723466e-01,-7.143464174709021064e-01,4.850339086018175261e-02
9.999999999999999547e-08,7.601044500619132727e+00,-2.926171680172268097e+01,9.189786041172501863e-01,1.110686057413022843e+00,3.527317512389960830e-01,-1.334650170282669288e-02
9.999999999999999547e-08,1.486780021424330656e+01,-2.807372481761767347e+01,-2.197153905681000108e+00,9.371086648542940045e-01,5.998643677111366035e-01,-8.477721237205417329e-03
9.999999999999999547e-08,-2.895638955505358325e+01,6.577522640438328017e-01,-1.481288999688976427e+00,-8.663414167342856076e-02,-1.191779403902461842e+00,-2.962147411157793966e-02
9.999999999999999547e-08,-1.429026425477279361e+01,1.574034365380734890e+01,5.070642373243748890e-01,-1.013664046453760958e+00,-9.289625119953961452e-01,-1.116425681749433629e-01
9.999999999999999547e-08,9.694285345842725832e+00,1.197386381991700510e+01,1.000145579296186638e+00,-1.283468380748675086e+00,1.011253045727014577e+00,6.848278325731174676e-02
9.999999999999999547e-08,2.651984562874738671e+01,-1.317893503279291600e+01,-7.584511043885109327e-01,5.808283242177288974e-01,9.982097030280819849e-01,-1.614623484209393861e-02
9.999999999999999547e-08,-1.145521345234192134e+00,-6.007595799232854361e-01,2.267010109901843127e-03,2.670475340414656173e+00,-5.017715004415218338e+00,-8.442897035364159419e-02
9.999999999999999547e-08,-6.081083783669835596e-02,5.063424683304883489e-01,3.454792864243859396e-02,-8.381569820267923632e+00,-7.525733401412016965e-01,3.891700206022067343e-01
9.999999999999999547e-08,-1.158612904563293888e+01,3.895498975801740471e+01,6.931714114765790032e-03,-9.696765742708765012e-01,-2.760581182860291083e-01,-3.300889814824796605e-03
9.999999999999999547e-08,1.338949084046050064e+00,-2.050696007601334525e+00,1.614189020626324855e-01,3.311434112290496223e+00,2.206097470654293957e+00,6.434273907134091530e-02
9.999999999999999547e-08,-2.003982325706703449e+01,1.783587553430580286e+01,-9.210872730489771953e-01,-7.931570182399009239e-01,-8.998059935405255949e-01,-3.939630694163809288e-02
9.999999999999999547e-08,-2.859714926143674774e+01,-4.948845282917250010e+00,-1.516715579383548229e-01,2.778336162657627506e-01,-1.166905431368987500e+00,-6.101192944478759164e-03
9.999999999999999547e-08,-8.577202512358132580e+00,-5.101587391194918553e+00,5.326940981009611331e-01,1.009891494301476289e+00,-1.709528888799167312e+00,-8.639130696809936560e-02
9.999999999999999547e-08,6.331569846170232552e+00,-4.358620688328409187e+01,1.153154156532640862e+00,9.288601595357124374e-01,2.162167763077278426e-01,-4.070698556964807979e-02
9.999999999999999547e-08,-7.909440099797322432e+00,5.366976705556001370e+00,-5.362153659136598138e-01,-1.123534144577433391e+00,-1.688613212928369078e+00,-1.317671265949101334e-01
9.999999999999999547e-08,3.943423400706396365e+01,1.594275501856835220e+01,-8.410334319729102504e-01,-3.603877638282433349e-01,9.132624109698996850e-01,6.381106110260632326e-03
9.999999999999999547e-08,-1.821401891741934165e+01,3.492905787246517235e+01,-8.189154671649177819e-03,-8.377866993100230308e-01,-5.184199223806223999e-01,1.103123799338000212e-04
9.999999999999999547e-08,1.357324195111262677e+00,-1.252788206021562623e+01,1.471087923435657197e-01,1.725081022188410973e+00,1.772520529356583496e-01,-1.000133411691893175e-02
9.999999999999999547e-08,5.288150023368993757e+00,-5.160426441808262155e+00,1.953362384480420988e-01,1.762549645445259161e+00,1.548682105762144934e+00,-7.706301846342368186e-03
9.999999999999999547e-08,-1.576094823014571489e+01,2.854248191639234378e+00,1.096570200042246424e-01,-2.864502944968091991e-01,-1.533667477066637641e+00,-1.012870124773257302e-01
9.999999999999999547e-08,4.028132624464999090e+00,-1.885372248570761755e+01,-6.324953349521698076e-01,1.409394668442589094e+00,3.594310265107740765e-01,-2.064669058902432464e-02
9.999999999999999547e-08,-7.839242976909627458e+00,9.856079850808878717e+00,-1.070771720010619404e-01,-1.310710126042366364e+00,-1.166178031002303994e+00,1.521800819616125899e-02
9.999999999999999547e-08,5.165273112518541865e+01,1.084409041895397330e+01,2.328847283386673350e+00,-2.303057930981719792e-01,8.039879924856035975e-01,7.077613411572433733e-02
9.999999999999999547e-08,-7.637056662066848745e+00,8.551492217049156963e+00,1.411349581024993506e-02,-1.395543776618697773e+00,-1.235008415667752768e+00,2.004707227966135222e-02
9.999999999999999547e-08,-3.143059444036621741e+01,-2.816291732120687996e+01,-1.055613386552219923e+00,6.606294453869840932e-01,-6.953379873428384705e-01,2.488690581634508958e-02
9.999999999999999547e-08,-7.816707852393292022e+00,1.581477030067149459e+00,-1.698885349803936073e-01,-2.931034469569996914e-01,-2.206741787962954948e+00,-1.861785673513673411e-01
9.999999999999999547e-08,6.935101177653619331e+00,-4.385562553630629168e+01,-6.215017904194652942e-01,9.675795050598967606e-01,1.815634124886015000e-01,-6.242821851652917420e-02
9.999999999999999547e-08,-2.403745619341467243e+00,1.072368794731254305e+01,3.367961737470400729e-01,-1.839307502555540541e+00,-5.681454110258389312e-01,1.294023568385467213e-02
9.999999999999999547e-08,-1.467893483384895603e+01,-1.289014026667351054e+01,-4.612891072322717334e-01,9.284266706107435763e-01,-1.136999581665409931e+00,-1.397749233496742849e-01
9.999999999999999547e-08,-2.383292766402750829e+01,1.178208001913100844e+01,1.058982579787505651e+00,-5.348332120173256987e-01,-1.126653554762239384e+00,-3.879164196512415591e-02
9.999999999999999547e-08,5.886810848762999093e+00,-1.132239616552493944e+00,-3.314609553319477955e-03,3.521368227131625450e-01,2.565284992250320251e+00,-1.460387600740874203e-03
9.999999999999999547e-08,3.502602956608654949e+01,-1.297431801022718822e+01,-2.099584319206467334e-02,3.738621151704501488e-01,1.004202982165427249e+00,2.685608054997166137e-04
9.999999999999999547e-08,-1.394527831760206382e+01,8.056223512792235475e-01,6.767388363177226918e-01,5.407093092931380962e-02,-1.663950487997616134e+00,1.270318566481861422e-01
9.999999999999999547e-08,9.431071186737987055e-01,-2.806475501399819095e+01,6.043026675922513226e-03,1.171958896685988183e+00,-5.160828433760014655e-02,3.291211004293709969e-02
9.999999999999999547e-08,-2.676789078154455481e+01,1.161074723746651749e+01,1.797303204016178491e+00,-3.881286649701710667e-01,-1.055285041233634313e+00,5.577412754062508610e-02
9.999999999999999547e-08,-3.042146801246563825e+01,-1.994935351399216295e+00,2.570454316428356575e-02,-2.488028264686413873e-02,-1.131969356801194371e+00,4.902179412306198296e-03
9.999999999999999547e-08,2.400233422644326264e+00,-1.577137280328939850e+00,-4.145147274996075631e-02,2.000218859122545823e+00,3.119507726601230768e+00,1.083401046286082241e-02
9.999999999999999547e-08,1.525745261832951449e+00,8.271630794726956282e+00,-1.025941809281798317e-01,-2.125196970926427120e+00,4.488399702609014996e-01,-1.852855635581621974e-01
9.999999999999999547e-08,-7.633762189152833777e+00,5.922956371665734077e-01,6.692181535434872375e-01,1.525851760233692608e-02,-2.327762048301934783e+00,9.438280911918330018e-02
9.999999999999999547e-08,4.880208004505258046e+00,-1.357139638767769796e+01,-6.556162511621904665e-02,1.607970893244703880e+00,5.368680313225961953e-01,-4.431713531522569333e-03
9.999999999999999547e-08,2.802244239962807359e+00,6.635096390741976435e+00,1.199496399242605121e-01,-2.173488777170374142e+00,9.245999367046791040e-01,4.636548221605980846e-03
9.999999999999999547e-08,-4.052135007871243744e+01,1.812541598633540829e+01,-2.750761413512389453e+00,-4.203002150945621129e-01,-8.610144514837286822e-01,-3.787443567359437963e-02
9.999999999999999547e-08,2.671685785356116583e+01,2.838271686521702364e+00,1.070983863636427058e+00,-7.030822437517042500e-02,1.180811902724473006e+00,-3.908789567218785149e-02
9.999999999999999547e-08,-2.875495403287145280e+01,1.507534820407545340e+01,-1.254615760036575489e+00,-4.306700600151925351e-01,-9.901480905118632547e-01,-1.045269690937815701e-02
9.999999999999999547e-08,-1.633519242475596300e+01,1.043369654183417161e+01,-3.773217486549865218e-02,-7.490786604101944413e-01,-1.145365898970527985e+00,2.645204660842270447e-02
9.999999999999999547e-08,1.184940618994931860e+01,-7.314698295633198732e+00,-8.648021462525466996e-01,8.741654256196035311e-01,1.427797896745383710e+00,-1.195900390289646870e-01
